15	4198659368	15	985682878	15	559
18	4174759564	18	866483617	18	531
14	3436483916	14	735674366	14	560
17	3209440616	17	310362266	17	541
17	6008620647	17	1046111233	17	715
21	5353561334	21	926098703	21	1009
22	5451970369	22	614987208	22	1167
19	4739595095	19	868455784	19	1090
12	5642187580	11	1046344674	12	995
21	3450626196	21	311743540	21	787
26	3586145940	26	437725881	26	809
18	3398629553	18	810864455	18	344
16	4229857545	16	743786210	16	1203
16	3135337346	16	373697398	16	681
21	5671202801	21	870488783	21	803
13	4971134507	13	807788929	13	567
18	2790529868	18	495183118	18	358
11	4118874898	11	240250677	11	582
13	3154917436	13	613046817	13	799
25	6847681346	23	430441986	25	1148
17	3556620515	17	242224920	17	584
24	9539665615	24	1438310906	24	688
13	2763346809	13	622119214	13	483
18	9138069228	18	443443115	18	548
10	3148934331	10	243140528	10	463
19	4517241023	18	739322036	19	1274
29	2648454621	28	377103810	29	1062
11	3509557344	10	993315969	11	537
24	3755927151	22	552025810	24	1340
18	3286209414	18	1226652352	18	615
14	4239597359	14	682609801	14	423
17	1238764545	16	304594581	17	393
7	1620343332	7	497914637	7	87
23	7684324037	23	738611251	23	841
18	6338060467	17	1413591711	18	1090
15	7051699407	15	745064549	15	597
17	4680825870	17	1423651551	17	339
22	7815487378	22	747753521	22	590
19	4905437297	19	930687044	19	936
14	7712899640	13	1245355545	14	653
10	5210897700	10	1358785643	10	736
22	3584156300	22	257290728	22	129
15	3544725304	14	492506543	15	1081
18	4161462644	17	438862339	18	766
21	4039053654	20	680839168	21	844
19	5504702233	19	992454011	19	1104
11	4812186155	11	1238893812	11	892
20	4607814198	20	1172570352	20	786
12	4495511173	12	990209584	12	309
18	5894537562	18	1231912837	18	677
15	4503068676	15	1041219601	15	685
18	4860254187	16	1053462214	18	726
11	4218194708	11	987065444	11	543
14	4889655686	14	1491623811	14	267
16	4440054847	15	747362216	16	535
17	3254758161	17	615651089	17	697
13	2296665783	12	245803998	13	400
19	2410718958	19	248951187	19	1163
10	2121954249	10	247365460	10	623
15	9182870326	14	1306407414	15	520
21	4955790536	21	1300417706	21	342
19	3848310685	19	557767246	19	122
12	2472880277	12	429261412	12	597
19	5604201062	19	988792479	19	854
16	5819203147	16	545705536	16	602
20	1819779666	20	363451449	20	409
15	5682570554	15	313838293	15	1193
15	4420078923	15	740207344	15	717
22	8336027443	21	867223656	22	817
21	5046746472	21	1368494607	21	480
24	5972989661	23	369184885	24	838
16	3263268375	16	381920535	16	229
24	3745664495	24	626260013	24	1173
15	3551091947	15	551798441	15	429
11	4318235677	11	437374924	11	479
19	6327485933	19	1416286329	19	793
15	7237194577	15	1175135110	15	707
19	4759213602	19	744706214	19	1144
7	2229529518	7	424277878	7	641
23	8162805021	22	1165551603	23	1267
24	4003244092	24	744316940	24	817
17	2090543628	17	673673017	17	327
16	3326524723	13	552385139	16	678
15	3767326825	15	928139183	15	226
25	8249067865	23	1174440556	25	508
13	6337188708	13	1116916806	13	570
22	9419934359	22	1173899761	22	697
25	4061969719	24	803800841	25	763
13	1919040523	13	432653384	13	713
14	2095273880	14	123736810	14	295
13	3914881849	13	1112765526	13	454
27	5655444510	27	308969910	27	1217
23	4155968926	23	798529211	23	698
13	5365834100	13	1102461528	13	532
13	4492442379	13	624234441	13	488
7	5763646016	7	1098832774	7	388
23	4821376163	23	809441076	23	1035
22	2897834319	22	180566770	22	1003
19	5230293054	19	934121000	19	448
17	3611881604	17	683565863	17	539
