20	5654895832	20	307048954	20	110
21	9074896402	21	872947889	21	103
23	10012923250	23	309057561	23	97
22	10703041880	22	1676149940	22	104
16	8126804208	16	873768503	16	113
20	6505106460	20	189878151	20	83
26	8062800158	26	564788481	26	122
30	6004674843	30	434977143	30	64
27	10388957816	27	1066753333	27	123
19	6832283173	19	429230683	19	94
28	14103847173	28	678890491	28	215
20	11226453613	20	871791944	20	137
20	6899317455	20	504280622	20	82
29	10214334696	29	1125989259	29	135
28	11664287983	28	1183478868	28	161
28	12500393932	28	803105091	28	148
20	7924983470	20	804014054	20	102
29	11746882355	29	1124970203	29	140
21	9987364642	21	1184247708	21	118
17	8096682967	13	922528870	17	124
24	7145192425	24	180310038	24	86
14	6069986347	14	615856066	14	126
28	9234755594	28	861291687	28	94
21	5765845574	21	432620508	21	82
20	10006142277	20	925781419	20	108
24	6420410345	24	313827874	24	75
22	7194795935	22	815537684	22	81
30	18769002835	30	1545235468	30	168
24	5950496289	24	555728587	24	73
23	9847662183	22	995405275	23	149
15	4518625867	15	561704627	15	83
24	6055808416	24	241678956	24	118
21	9398071918	21	751737244	21	110
23	8498743648	23	306583461	23	129
25	8751378213	22	757708992	25	123
14	8721294430	14	1237917570	14	117
26	12413165813	26	1173327723	26	168
24	5787114268	24	436120111	24	75
18	5323363554	18	867611651	18	46
21	10623500144	21	751684630	21	155
25	9813052758	25	1191867962	25	121
25	6107857918	25	493081706	25	76
23	9045650447	23	1239837553	23	104
28	7207500493	28	728775326	28	77
17	8843558605	17	978899820	17	97
25	7501585819	25	180960131	25	109
15	6097645427	15	425214120	15	121
18	5690986867	18	374135355	18	104
40	13360367401	40	501384212	40	194
21	6601360391	21	558827326	21	70
21	8107906179	21	815871444	21	85
20	8376164749	20	857938453	20	92
30	9810828197	30	487843464	30	138
13	6218098398	13	557490490	13	64
23	12021570214	23	866184716	23	155
16	5665393360	16	738530382	16	79
26	9490709363	26	1111652137	26	128
21	4190709815	21	752995115	21	38
19	4855366097	19	875475349	19	112
21	6335895713	15	369745386	21	73
23	11950764070	23	1183432819	23	135
23	7830362326	23	560967992	23	106
25	12503958561	25	1100842525	25	161
27	9491516824	27	923245710	27	133
24	5289745646	24	374025381	24	53
18	8649440298	18	812324037	18	101
28	17217622190	28	1240206701	28	183
27	10671285595	27	940701055	27	138
24	7370679420	21	379494861	24	80
26	5690323586	26	376032641	26	61
24	8077621443	24	925578695	24	94
31	11865738216	31	1356991942	31	176
30	9999630505	30	743624644	30	126
26	9655833261	25	990354596	26	91
29	14516659253	29	1363797442	29	93
32	11849631166	32	736780251	32	138
22	9225693456	22	1294559743	22	101
17	10594428040	17	920004158	17	131
20	6754885428	20	496218180	20	86
33	12903780427	32	1045557209	33	170
17	9818861995	17	999387249	17	116
17	6091900637	17	387731807	17	106
27	8717849711	27	555640348	27	96
28	8712970560	25	1043337142	28	108
27	9358803884	27	619166152	27	128
17	6178085207	17	1299681399	17	81
18	8635154703	18	867389521	18	78
24	7569200303	22	689155786	24	101
23	7011005077	23	439059385	23	91
25	9277943271	25	431738182	25	117
25	17344564448	23	1594962523	25	136
20	8134059387	20	1179232040	20	111
15	7864652680	15	866188179	15	90
31	11434520869	31	1055575761	31	145
24	7096384268	24	624654629	24	84
21	8854621850	17	937621747	21	97
27	11021847703	27	560697167	27	155
22	9567035087	22	1101435374	22	99
22	8779725257	22	932347722	22	150
24	7905310619	24	811122801	24	97
