6	2921195916	6	441616316	6	26
12	5936429196	12	1057744106	12	78
11	4905152781	11	703712464	11	30
11	5503805892	11	996697439	11	38
14	11994200560	14	1544490271	14	90
10	5782470591	10	675044714	10	41
14	4959026108	14	875955413	14	34
11	3356989724	11	555901297	11	25
14	4993891761	14	863251524	14	252
7	3189591793	7	921362900	7	44
12	2697544362	12	250373777	12	60
14	6118446502	14	371910224	14	56
13	6166070797	13	1179742371	13	72
5	4332682523	5	866854021	5	33
14	3204073350	14	552945088	14	28
9	2348251063	9	247569839	9	21
11	5464949878	11	560055506	11	35
16	5171553818	16	801720024	16	50
21	6631471584	21	874636629	21	49
12	6984181886	12	1050708544	12	45
11	4359451967	11	883896599	11	67
13	4981802870	13	748218778	13	31
9	4370601061	9	921308604	9	24
15	4377873777	15	250692121	15	31
9	3554594979	9	494589131	9	50
17	6932958822	17	1098895613	17	67
18	6264969409	18	799623635	18	45
9	4361091207	9	1057073024	9	48
16	6228004696	16	737454981	16	58
11	4633619260	11	686636428	11	38
13	3116537881	13	240501656	13	51
10	4432978956	10	615773461	10	40
10	4565889775	10	550577049	10	42
11	5385388674	11	675993371	11	57
12	4116771203	12	685502529	12	49
16	6756839479	16	803357808	16	54
13	4539132842	13	866073904	13	44
9	3399084639	9	748625101	9	33
13	3039999450	13	372086431	13	33
14	7516124146	14	868280789	14	31
9	1676319764	9	493507172	9	9
10	4367874478	10	686975994	10	12
11	3870607196	11	436626911	11	44
16	3932403620	16	566728994	16	48
6	3368086394	6	122434303	6	27
14	5254849356	14	246677756	14	40
7	3222526837	7	433591674	7	27
8	4384515520	8	552054871	8	37
8	5040648213	8	746708700	8	28
14	7847912004	14	987844121	14	58
13	5137479506	13	435520927	13	67
17	8210060100	17	755856875	17	54
10	4548425081	10	683166739	10	37
3	4563989093	3	919661592	3	25
16	5341029544	16	805228531	16	326
12	6134781238	12	1156945165	12	60
9	4106527925	9	880798089	9	24
9	6844452956	9	911188031	9	48
15	6164257441	15	804267345	15	72
13	3001307329	13	315124034	13	39
16	7419209710	16	808732168	16	59
9	4135335981	9	866508117	9	31
9	5084211506	9	797725901	9	39
13	4168520334	13	684713145	13	42
14	7129297935	14	997548098	14	54
10	6146682880	10	923857357	10	47
13	6613490834	13	1107239111	13	41
6	3146997900	6	744270694	6	190
12	5993970608	12	1069420450	12	335
17	4887065347	17	559526500	17	44
18	4599383886	18	374853030	18	58
6	3767891472	6	745540295	6	41
12	3041641064	12	618052421	12	26
8	4871861426	8	1068633266	8	42
9	3743340866	9	812558532	9	38
12	2721240288	12	374592819	12	31
18	3195331584	13	547207082	18	49
15	8980798271	15	1164214003	15	49
8	1740889438	8	490264662	8	21
2	5706955350	1	1172148426	1	36
11	5146875983	11	631373744	11	61
20	7578509820	20	556532044	20	75
13	6681204674	13	867964017	13	55
12	5705481287	12	1118508744	12	231
12	4261500406	12	867796597	12	57
6	2168634246	6	613640190	6	39
11	4067310226	11	745271724	11	29
8	3145547280	8	732863862	8	34
14	3877498729	14	811892459	14	31
16	4404988136	16	728759649	16	48
7	5507074233	7	1249390883	7	43
13	4335969971	13	684837331	13	45
11	4893182648	11	563791687	11	48
3	2759844117	1	806474323	1	26
11	5634873381	11	1306507592	11	38
12	5439408440	11	1301002977	12	57
14	5099259727	14	733137737	14	64
8	4030485742	8	738062539	8	24
15	3881096512	15	805020486	15	29
10	7366963485	10	495440553	10	185
