6	3189008483	6	867288923	6	253
7	2006027323	7	612945202	7	20
6	2508610125	6	681500390	6	9
6	4760818326	6	1042443032	6	23
5	3335202797	4	1295126321	4	13
7	2682378923	7	796351058	7	24
9	2389358438	9	481259467	9	14
6	686160109	3	442440241	3	6
11	4094629737	11	1007402448	11	99
9	4756248045	9	778675494	9	27
8	2079030127	8	624258641	8	19
6	3274013647	6	1727084908	6	6
8	3454867678	8	1111518081	8	145
6	494441140	3	363467166	6	7
8	2352170789	2	1490593181	8	12
4	3664028470	4	995538502	4	25
8	3571020986	8	617709653	8	213
5	3422657966	5	930789831	5	13
2	2074012075	1	306070543	1	15
7	2754925984	7	555172479	7	22
8	2899619900	3	675218036	3	41
8	6182434197	8	2419331568	8	20
8	546561233	2	255438709	2	20
6	2730177253	2	801841792	2	17
6	795836467	2	366543911	2	15
7	1667210324	2	434944171	2	13
4	2090484369	4	1103979251	4	16
9	6104448251	9	1114781425	9	33
6	5296466335	6	1303857329	6	20
7	2582412275	7	248263079	7	15
4	0	0	2347202120	4	2
5	3442230951	3	676550559	3	22
6	3861146244	6	795585364	6	14
8	3498422380	8	1364808806	8	119
5	1105644862	5	313500572	5	14
8	2193208990	8	367207674	8	24
11	2462804200	9	758117256	9	13
6	0	0	1739238072	6	4
6	3168454586	6	368149407	6	39
8	3478027066	8	864071932	8	15
4	2199901686	1	487280594	1	13
11	2178245644	11	372883951	11	156
3	1091869286	3	246247135	3	12
7	2664377213	7	496272927	7	12
3	1600178653	3	932292028	3	9
8	4227024357	8	805289182	8	44
4	1474543321	4	439569016	4	15
10	1217161924	10	246613859	10	20
3	2024098835	2	1171517364	2	3
9	5048298759	9	870457014	9	61
4	8032823372	2	1929104106	2	77
7	3271505532	4	790729168	4	31
8	3096257519	8	496954565	8	85
3	0	0	2119058031	1	24
8	1583879313	8	428400551	8	15
9	1418602890	9	755109469	9	13
9	5484326381	9	995435789	9	21
7	3083543079	7	988039238	7	168
11	1946151724	11	243937139	11	274
7	1051291235	7	247607262	7	8
6	5544268720	6	749612609	6	194
8	7002667430	8	1427520362	8	19
5	1451371982	5	311672183	5	14
4	1893821812	4	423899421	4	9
11	1483207805	11	375142717	11	251
5	1086583477	5	375977359	5	5
6	7737670681	6	1802997165	6	17
5	183457674	2	124424904	2	10
4	1890159715	4	490380683	4	15
1	4400790131	1	2117050662	1	11
9	5102461739	9	1683882841	9	37
5	1372649742	5	306938306	5	10
4	3633544491	4	1868442399	4	8
2	2262335244	2	427068483	2	5
7	1579530663	7	495016255	7	292
4	1704187471	4	311726809	4	112
6	3318153936	2	1125760213	2	11
9	2918774659	9	864611100	9	25
3	4808126696	3	1041060741	3	12
4	6491989650	4	1131598230	4	30
3	189320985	3	118204275	3	3
3	5146078021	3	992761962	3	23
5	3067473183	5	245569678	5	9
5	3038890512	5	924879803	5	18
6	3748170465	6	738905394	6	27
9	2077400913	9	557569570	9	16
4	3228112665	4	1799618128	4	7
9	1350238202	9	376988004	9	13
9	5435040896	9	550708594	9	285
6	6101571447	6	1921102581	6	12
6	4105150704	6	861383880	6	10
7	3305656851	7	547691301	7	14
7	3168490298	7	936130916	7	36
7	2985372942	6	431277860	6	25
7	2470230255	7	556302557	7	21
4	3239429113	4	798274614	4	11
4	0	0	992929374	4	7
6	1106981227	6	488851373	6	8
8	1471614521	4	121273864	4	11
12	1911740100	12	243147411	12	294
