4	620327568	4	367146198	4	8
3	560124373	3	491401997	3	7
4	249267146	2	61493522	2	6
1	929953217	1	618704073	1	5
1	64551789	1	62584660	1	1
5	1102871322	5	249390479	5	8
4	663702532	4	185354020	4	12
1	549634534	1	245170500	1	14
4	0	0	864925495	3	2
3	1317045432	3	745383325	3	8
3	1410579214	3	367224257	3	11
3	618101146	3	126127105	3	4
5	8272620870	5	818209665	5	65
2	616439820	1	181594411	1	9
3	61269013	1	61157113	1	4
5	500274161	5	252281859	5	5
2	370976344	1	193008984	1	3
6	684851566	6	372579027	6	9
4	1213662808	4	561279972	4	46
2	182109021	2	118800821	2	2
3	59440937	1	61564857	1	7
4	2102344493	4	626334249	4	20
4	794305876	4	372270265	4	11
1	183104855	1	61772455	1	3
1	672264317	1	126473184	1	3
6	433508256	5	246757750	5	5
3	798180313	3	311122790	3	3
1	870102699	1	369106696	1	5
6	2634220997	6	1006579065	6	156
5	1061187556	3	313594585	3	6
7	686776024	7	186349076	7	119
1	433830411	1	188408888	1	3
3	682690900	3	184432729	3	3
2	126452665	2	123848602	2	1
3	2166543787	3	496257955	3	12
6	739344652	4	427790174	4	5
4	801854945	4	316863828	4	4
6	691969202	6	187724206	6	15
3	184987905	3	126983093	3	3
3	246595240	3	122257680	3	3
9	921093682	9	434911448	9	15
3	1290441926	3	434665431	3	14
2	561225006	2	184203866	2	5
3	1091487413	3	431686942	3	9
6	1766844106	4	485366918	4	7
4	675047602	4	247664642	4	12
5	631818123	5	376543478	5	3
3	433757334	2	189576481	2	5
2	124855628	1	125964567	1	3
6	1791409109	6	862188615	6	5
5	665996556	5	182277256	5	9
4	1028829160	2	121282911	2	13
2	872748465	2	380152778	2	10
3	1001524150	3	496405987	3	22
6	1562316108	4	250305151	4	47
3	613370473	3	118594553	3	5
3	1010814947	1	687795230	1	13
6	1254555419	6	487564428	6	36
1	635079026	1	184643267	1	4
6	182271581	1	305611328	6	7
8	1113739353	8	370836747	8	7
3	1277151841	3	303698802	3	9
5	1280770788	1	733878435	1	25
4	985611735	4	183355672	4	8
3	877484485	1	439005564	1	21
4	1343997374	2	433777040	2	17
2	1169457563	1	614617481	1	9
5	1611516804	3	691506131	3	11
4	250273889	4	124835280	4	9
2	746558504	2	362229068	2	4
3	975731072	1	58998936	1	5
5	1058354868	4	312097459	4	7
5	1488146830	5	183518984	5	215
6	919128021	6	309864477	6	10
3	1038799358	3	244066870	3	16
3	243469645	2	251977312	2	1
3	191419783	2	123935562	2	2
7	1218775677	7	550751647	7	40
2	1214966737	2	488988210	2	115
3	1241334783	1	431747205	1	23
1	61915719	1	64718707	1	1
4	799968099	2	314029118	2	9
7	3918829281	7	681970547	7	186
5	3091632939	5	499621316	5	186
3	1739753602	3	755531184	3	109
6	672587915	6	311149143	6	66
1	62270681	1	59209768	1	1
2	1835546867	1	813776375	1	12
5	1047607703	4	302845150	4	7
4	3019738357	4	811294334	4	41
4	1463472856	4	425638050	4	93
1	669054507	1	445271596	1	7
2	1211496840	2	371584986	2	9
3	496357156	3	316473792	3	3
4	545710635	3	122141983	3	5
3	1609084730	2	491834207	2	7
3	2201682518	2	558657869	2	53
3	810413328	2	490043119	2	4
1	62573200	1	62615872	1	3
5	246507795	3	124212959	3	4
