9	5143472814	9	695025263	9	53
10	4360961296	10	688405662	10	50
13	10475221014	13	1108623449	13	75
19	4981997519	19	373665491	19	71
18	5218518217	17	1055742253	18	78
12	5848396867	12	610795457	12	69
11	3077501318	11	437725534	11	32
11	11548147068	11	1420429875	11	67
14	6863515650	14	851523159	14	69
20	6943537262	20	436731819	20	69
14	6654505879	14	620336305	14	61
11	6335130579	11	744171007	11	68
12	4444551230	12	433709848	12	36
15	7536888282	15	1049459137	15	82
10	3044875908	10	369476635	10	48
14	7350671946	14	1436197338	14	45
20	8058358480	20	983657362	20	77
15	8027521240	15	867986530	15	67
14	6010763868	14	1005621223	14	81
13	6162651892	13	1052077198	13	89
11	4501239731	11	935765145	11	29
16	7360945458	16	675854357	16	82
17	3869577516	17	495418223	17	65
17	6079326953	17	626515966	17	71
12	6001587284	12	884719531	12	68
8	8457193418	8	1180156082	8	52
24	8312577133	24	432859184	24	51
8	4991914376	8	488874451	8	53
13	7203055215	13	1434896270	13	65
10	3586548947	10	444635697	10	47
15	5805366658	15	243902572	15	424
15	5098766060	15	621033905	15	46
12	4453227199	12	494407950	12	49
11	6534847489	11	550700294	11	66
11	7375845395	11	1540658524	11	77
14	5252000404	14	734968427	14	55
9	6192251294	9	1038384507	9	46
10	4597304250	10	568760697	10	44
17	5856546263	17	249997305	17	60
14	4961873797	14	559466509	14	45
9	3593851199	9	685741957	9	67
7	1265200654	7	307974128	7	28
10	4450188703	10	302945699	10	51
10	3359894167	10	552383816	10	50
10	6578067552	10	739102448	10	50
14	3463006960	14	127357337	14	74
18	4656467491	18	676407633	18	53
12	5453202094	12	554837943	12	55
11	6715696156	11	737897542	11	45
14	5238466578	14	302751671	14	49
20	8181344636	20	556475521	20	100
7	7675852586	7	1242147895	7	68
9	2297413969	9	371622550	9	23
21	10105326667	21	1057274850	21	71
11	2889321803	11	436685890	11	27
13	7423161746	13	1178783595	13	64
14	4094305952	14	372465067	14	56
14	5248691595	14	561293449	14	69
16	5435660248	15	933652413	16	60
15	4782435943	15	629502437	15	65
11	5985162978	11	801507704	11	41
12	7588368628	12	1306642222	12	22
10	6325222703	10	811377568	10	63
16	3600503506	16	248583949	16	46
17	7605155350	17	680946578	17	86
14	2887661524	14	185860346	14	34
12	9615401161	12	926161466	12	221
13	4922310905	13	748922992	13	44
17	3615744744	17	319654318	17	49
12	5280627591	7	918966414	12	60
16	5294270086	16	738281641	16	86
14	10852402927	14	1432579229	14	71
8	5931113956	8	1053794035	8	48
11	3797280378	11	434576861	11	35
12	4455781770	12	554434573	12	70
16	4530186644	16	433884155	16	53
14	3673807958	14	314113787	14	41
12	3267667836	12	495522720	12	43
12	4774376712	10	552964869	12	71
9	2802438639	9	612049730	9	36
13	4929995219	13	497157906	13	43
20	8694272992	20	1165553250	20	66
12	4906296094	12	794744549	12	67
14	5117994075	14	810371075	14	67
22	11801969115	22	1415431438	22	88
13	4499182488	13	251334494	13	52
15	5395932755	15	248479398	15	75
14	5145637823	14	736706310	14	53
12	5836314535	12	1105354134	12	76
13	3729200869	13	625863457	13	51
8	4012997301	8	992083610	8	42
13	4288084598	13	746530614	13	62
17	5134413585	17	433127053	17	62
12	9313693864	12	1597671978	12	55
20	5894602372	20	750712954	20	72
15	7038838049	15	994606053	15	55
12	3300170626	12	254474518	12	37
12	2526962493	12	425574112	12	55
21	4975447458	21	310399472	21	52
20	12685240254	20	993348098	20	66
