10	7	5456421804	808199515	10	42
10	10	7855683444	813043317	10	634
10	10	12516599935	1279123124	10	445
10	9	8902241099	591745387	9	66
10	9	11359217229	1314430194	10	685
10	10	6696688822	805872205	10	198
10	10	8433090669	1025534169	10	281
10	7	10592667162	913732867	10	309
10	6	2865129513	1133943218	8	39
10	8	7053634473	1171554715	8	107
10	10	9869070937	369816904	10	765
10	10	9296405957	1841360792	10	80
10	8	3850037057	706330848	8	436
10	10	9763295560	1499769931	10	232
10	10	5296287015	1001831527	10	373
10	7	18465048710	373975747	7	410
10	10	5477838924	214046330	10	834
10	9	9245093274	1568327235	9	282
10	9	10588365252	1128820007	9	570
10	9	10560452031	1716917111	10	231
10	10	8633051265	809439095	10	489
10	4	2658747756	703230846	4	22
10	10	10138712459	1554044785	10	106
10	2	1815426886	272091864	2	17
10	10	7866272110	548049723	10	431
10	5	4584152055	865083837	10	43
10	3	3254997983	925111801	10	29
10	10	9374227340	654501001	10	385
10	6	3976981429	920434476	9	163
10	6	16178070969	1230992486	8	341
10	7	5148104422	599539843	7	332
10	10	6965369241	1115433006	10	246
10	9	6444483918	1089275127	9	86
10	10	8351275323	1130167045	10	115
10	8	7758973583	1732241067	10	217
10	9	12925377599	1403165607	9	340
10	3	4725844162	642308125	3	185
10	9	8819765687	859197073	9	254
10	8	6072539133	761629532	8	506
10	9	9258456524	1303018261	9	489
10	10	6787789574	640283422	10	455
10	10	12808536683	807245081	10	338
10	10	19287993556	1072382909	10	633
10	10	7531263541	1200457189	10	301
10	9	9001065229	758989976	9	430
10	9	10113123071	427634744	9	593
10	7	6406134513	1115333758	7	36
10	5	4639606169	654889317	7	65
10	5	4209696552	1030628964	10	28
10	10	7140813084	930081884	10	257
10	10	11053649651	1085717598	10	578
10	9	6394437799	856393531	9	576
10	9	5632024907	650208237	9	66
10	8	9367623214	1505066001	8	171
10	6	9500695173	524454816	6	400
10	8	10050968977	922141425	8	567
10	7	7770341696	1252886268	8	115
10	1	2059515000	541731492	1	12
10	10	11470103142	592976446	10	287
10	8	7259867962	922598954	9	273
10	9	4892304523	535784476	10	144
10	9	6255096926	978603817	10	244
10	7	6537388180	801478853	7	273
10	10	6336144009	794014523	10	433
10	10	11590871651	1665312549	10	246
10	10	9217446016	432776818	10	263
10	10	7461848649	1034947738	10	466
10	9	6575916985	866879729	9	175
10	9	8641887243	905392792	9	280
10	10	5146535019	976811302	10	573
10	8	16600768105	1183971484	8	352
10	7	6897919406	912806419	10	43
10	10	7317116030	1074047030	10	323
10	7	9552490930	1398714462	10	105
10	10	13435790047	985206164	10	453
10	10	7642273325	1239581239	10	709
10	9	9638916324	1124880583	9	292
10	10	5361476712	606799487	10	339
10	10	7043430144	819509068	10	80
10	6	4737375327	691183631	6	294
10	10	5858929813	852863043	10	352
10	10	7719815977	1069229213	10	256
10	7	8295537182	1781725058	9	89
10	1	1237163781	322452375	1	8
10	9	9160736588	965674895	9	570
10	7	7862926421	817154606	7	309
10	9	5556296334	1134649240	9	113
10	8	4701995012	1131231089	8	137
10	8	9657881698	1023872342	10	89
10	10	8676266053	868616576	10	288
10	9	8494314384	807372565	10	388
10	6	3848528348	640484008	6	191
10	10	7004039854	811998004	10	523
10	10	5913343832	806226914	10	246
10	6	7454620325	1570956518	10	167
10	5	4026416179	770145379	5	20
10	8	8089001240	1027408432	9	418
10	2	428873267	157266909	2	9
10	6	3812531114	375859463	6	433
10	9	7991093151	1543950294	10	147
