10	1038033989	10	443287363	10	402
8	6598199031	8	866474104	8	228
4	1380165837	4	613051467	4	66
8	1230150969	7	425012872	7	13
11	0	0	925587263	11	4
7	1905474234	7	1180853518	7	19
7	3705430293	7	1111847278	7	20
11	3453722865	11	1918687777	11	14
5	0	0	1236851649	5	6
6	2420152105	6	979936266	6	129
4	1434247654	4	441826843	4	79
7	0	0	1665860832	7	42
10	2175463028	10	502879882	10	254
7	1818125510	6	795224962	7	12
5	0	0	1050473809	5	33
11	1982265936	11	617013220	11	303
7	0	0	1180153569	7	14
6	2151272914	3	679970268	3	43
9	1186045946	5	1169067806	9	10
11	2553404399	9	864298785	11	21
4	4625495060	4	991635121	4	58
4	1501695567	2	626561370	2	126
4	1601308558	3	502936598	4	31
7	934586301	1	434333265	1	11
5	0	0	677594388	5	5
6	2137513386	6	435384530	6	95
8	4532084368	8	1438138458	8	140
5	0	0	994110357	5	13
8	1045150385	6	374726984	6	25
7	1493899301	7	557067524	7	55
6	2920334721	6	808650305	6	100
9	0	0	1172339264	9	5
13	2138201719	13	553653786	13	124
10	4444775752	9	935604581	10	66
5	576918918	5	186726047	5	25
12	2920882343	1	795470197	1	27
4	924478585	4	190095051	4	9
6	4594119000	6	925719976	6	176
8	930177152	6	488360020	8	19
7	2474874815	4	491948835	4	45
14	2574798877	14	308506776	14	630
8	2176331266	2	936585204	2	329
12	2189072310	12	551805049	12	98
2	2575213391	2	1409682609	2	114
8	2498293875	8	678753699	8	155
11	1149117117	11	181674034	11	355
8	4260254322	3	1603430834	8	22
9	2141351873	9	810920016	9	56
4	1713566564	4	627482370	4	152
6	2849403540	6	980896510	6	83
6	0	0	681930513	6	2
7	3823467393	7	557942020	7	307
5	2987551954	5	1118339847	5	155
8	6342305273	6	1439394581	8	89
10	1827084444	10	308944312	10	318
8	3199153880	8	487193233	8	321
6	3149593421	6	687844229	6	56
4	575227692	1	560178872	4	11
7	1650913032	7	803551320	7	25
2	932357797	2	612178069	2	225
8	931286403	4	379267835	5	16
7	3218649238	7	682928909	7	37
6	2874298655	3	856114101	3	48
5	0	0	1185655286	5	2
9	4826833927	9	436528376	9	240
7	1206831240	7	507144068	7	48
5	1579443497	2	791495164	3	12
8	5884287398	1	1481844518	1	220
11	2034079799	11	993355255	11	434
9	3013490580	4	811555969	4	97
3	0	0	1343993247	3	5
6	0	0	1171599133	5	2
6	0	0	926439086	6	2
7	1178837660	5	303484673	5	78
7	1247704532	6	620143959	7	12
5	0	0	1121072693	5	7
10	0	0	1248052157	10	13
2	0	0	865826398	2	2
4	270201885	1	118117696	1	15
4	5448335749	4	1530112355	4	204
11	4725277973	11	1423752914	11	48
8	2910979080	1	1606319589	7	28
6	872548625	4	434739329	6	5
5	1736344668	5	1041819234	5	14
15	2241023398	15	690186246	15	260
3	2044963171	1	678832499	1	163
