22	11041832834	22	1370073998	22	769
22	8730483909	22	486547031	22	1037
22	11007414149	22	815847363	22	1164
34	12908185277	34	247126531	34	856
20	11874140194	20	1407392986	20	628
20	6825796448	20	864974287	20	749
19	6552645495	19	868154406	19	1402
30	16462904599	30	248666968	30	1208
19	11488682055	19	731387451	19	986
27	4598487000	27	445834129	27	1297
25	6030062888	25	690856374	25	1145
24	9117643595	24	1112530774	24	1119
21	9168790417	21	733929380	21	599
29	9554697157	29	626568890	29	864
33	9355558726	33	553681483	33	1192
27	11333174305	27	497797376	27	649
28	14672816349	28	742691901	28	1275
19	8594314830	19	733840194	19	784
19	8302403031	19	1117512412	19	534
22	14058316246	22	867266221	22	1199
28	6866951805	28	863607482	28	1190
26	8894813247	26	615543577	26	858
27	11319161514	27	555401988	27	526
14	9137138701	14	1060805789	14	846
18	5829252972	18	432019832	18	1040
29	18380418275	29	1496224285	29	787
22	4144655791	22	253099649	22	640
30	9127645777	30	371511179	30	878
19	10020362181	19	745860156	19	759
13	5130972947	13	624775067	13	1334
19	9545014618	19	616499432	19	533
28	6473171531	28	565740702	28	1412
25	12209529651	25	736066851	25	758
16	10118623525	16	1304212879	16	756
22	13499566827	22	1178309912	22	642
22	7435054373	22	242554505	22	870
30	11247563168	30	564708541	30	1052
22	2829104264	22	304634972	22	786
20	10570003360	20	984626857	20	744
21	11576209047	21	687917972	21	1742
18	13079383884	17	1619066541	18	930
23	7638840392	23	798150041	23	1049
33	20461657308	33	439979524	33	1394
21	14661028534	21	1237752517	21	641
23	22591988761	23	941929482	23	1703
19	20704767858	19	997897304	19	923
14	5328426606	14	821738395	14	961
19	15567207712	19	1045788553	19	985
20	9335356920	20	1532398935	20	1206
29	8598015960	29	910686485	29	995
17	12601524868	17	812365283	17	1302
21	12368380032	21	922956079	21	1024
25	15301353625	25	796568854	25	1047
19	8699004753	19	1227220087	19	785
31	15480499556	31	987176637	31	1252
20	4845224270	20	501921692	20	1521
25	13155636815	25	1188977337	25	1066
27	8242210318	27	619195603	27	1431
27	8467686849	27	496857026	27	775
23	0	0	733345865	23	2
24	12248680986	24	739187799	24	1322
20	10282716722	20	804584166	20	977
21	7682656055	21	629887519	21	1256
22	15804869495	22	431317395	22	771
29	10786077475	29	866174514	29	562
22	9524384304	22	1121088477	22	1183
21	9630005025	21	1247494819	21	650
22	9649771014	22	504460453	22	1037
18	7329495274	18	1301264070	18	771
21	15469466470	21	1054593392	21	1158
30	11877466269	30	563250075	30	543
28	14291491733	28	1166055685	28	1405
23	9825578199	23	862023472	23	1064
28	10712603965	28	748463397	28	1075
25	9109055793	25	1161808866	25	614
23	7148018822	23	243724707	23	955
15	6240230639	15	312369263	15	1286
26	10371353299	26	1184871056	26	1020
23	17906743451	23	1040862312	23	1092
12	3979556967	12	373967677	12	988
19	4633128551	19	675083859	19	812
16	5096767964	16	999363024	16	794
24	7941914253	24	629654175	24	694
23	10637311867	23	1170894150	23	804
25	11298887252	25	1234115425	25	852
21	18764088894	21	375621603	21	1276
29	6737528675	29	438915076	29	1580
24	17073200901	24	1300499552	24	885
22	0	0	1284336377	22	19
16	4682305839	16	184696752	16	864
15	8858857257	15	1189555004	15	701
20	6978428488	20	1301026881	20	886
29	9963243295	29	997949038	29	1277
20	17303018548	20	1366157900	20	1018
27	12150817807	27	740314659	27	1009
19	4904814078	18	243754444	19	761
27	11486844378	27	930497814	27	1039
20	10876796264	20	561214394	20	826
18	6996512129	18	983056090	18	724
24	10437612085	24	683545199	24	1220
21	9101572309	21	810698819	21	1157
15	3480381699	15	250498895	15	703
15	9518574621	15	499289450	15	615
28	8945751191	28	919181159	28	1152
20	9582747994	20	998546271	20	967
18	8638888691	18	549428543	18	933
24	5429060835	24	245440422	24	578
25	13712023374	25	935794200	25	886
20	8545600871	20	495574363	20	1098
18	7085952390	18	429644054	18	1266
25	12746895291	25	375955087	25	979
20	14556504551	19	883683407	20	664
22	7285141427	22	928477466	22	812
22	11880943951	20	1851551850	22	653
24	9691772478	24	1483952568	24	402
21	10299461511	21	939293998	21	1607
27	13119985375	27	863633333	27	1016
20	14077350381	20	866093236	20	1637
18	12043751105	18	1032865407	18	795
23	17296562243	23	1228509871	23	1011
26	17397332709	26	686332192	26	1204
26	14356048731	26	309511916	26	1089
32	10453987265	32	683225845	32	1545
18	8211873899	18	926752337	18	965
22	7110148427	22	243873750	22	891
22	18436148336	22	738980397	22	1155
31	22568949033	31	611334630	31	956
17	8595562155	17	742095862	17	434
25	10445980361	25	498855749	25	1417
27	10016576242	27	924422270	27	1257
32	23760988519	32	438635210	32	1438
27	9607232368	27	803295369	27	1204
24	4839761926	24	247746057	24	961
15	9069227153	15	489740363	15	633
27	8836680029	27	126865111	27	517
26	14738612238	26	496527337	26	1417
26	17478444753	26	1415074877	26	1450
21	5718691886	21	621441421	21	1662
33	8829619958	33	431222114	33	1651
20	7842327680	20	311432353	20	1321
19	10264774683	19	1301759255	19	953
20	10166780653	20	543622167	20	862
16	8599594093	16	1101799807	16	730
23	6029263578	23	429096421	23	657
30	12616307585	30	502665249	30	1312
23	10326028202	23	1368542610	23	841
22	5696333104	22	185389878	22	1337
24	6936420385	24	864863862	24	1246
33	13943287986	33	311749826	33	1326
29	5776269936	29	374137970	29	1035
20	8381404279	20	802362465	20	1289
18	5501629942	18	371332931	18	1138
18	8112043506	18	1445611105	18	1492
38	13806361700	38	1795316530	38	998
24	5320729828	24	1122903270	24	1132
16	7545683740	16	949069422	16	1163
21	7443713846	21	803670106	21	596
19	6433020933	19	553188535	19	901
29	9936324793	29	626069662	29	906
28	10885863350	28	930485712	28	1022
21	24247827185	21	617793821	21	1123
28	13530680995	28	1181252446	28	985
20	6421012680	20	305768838	20	1406
19	13267153252	19	683365402	19	1460
31	11697012011	31	563976743	31	1069
29	6489348676	29	992251860	29	1377
22	7742659872	22	817724480	22	1409
29	13559771496	29	1122020885	29	1260
25	8485614330	25	737274607	25	1101
15	3277386199	15	309622481	15	688
27	20056686059	27	1115307865	27	955
27	10182651453	27	563471116	27	1427
24	12818422651	24	756793357	24	976
27	12705230145	27	436586513	27	1279
22	14510318152	22	987869123	22	1484
21	6463671953	21	254546907	21	1139
18	8728493152	18	931067795	18	1370
17	9137410360	17	243065032	17	831
31	9622217452	31	1189507116	31	1048
21	8780394438	21	687276535	21	1250
20	11310655894	20	1238930218	20	1181
30	12184369436	30	498647969	30	1137
19	15040515677	19	934275625	19	1148
23	11123447921	23	1380088257	23	629
21	6614626606	21	248810560	21	928
28	13762866094	28	760396457	28	1523
25	7645549264	25	1181559874	25	685
25	21661004524	25	974946841	25	1427
28	11253617836	28	618772362	28	695
25	21444064430	25	495682391	25	987
20	13643232302	20	1113324506	20	1156
24	16107420482	24	674292168	24	1230
25	7612839297	25	684573649	25	845
17	12773254647	17	498506036	17	774
23	8548720920	23	556314900	23	448
31	26759474290	31	506107132	31	1161
25	9271685152	25	496362653	25	698
21	9242234609	21	246956111	21	1280
26	8463109297	26	254522380	26	1262
20	15581033500	20	744288632	20	1572
22	12513063063	22	1120550515	22	822
25	9074342295	25	807880488	25	1322
23	13290678083	23	726527658	23	1400
24	0	0	694314969	24	2
20	7042830933	20	747441679	20	1077
19	11763927433	19	438743877	19	640
26	10582581710	25	985230615	26	1490
27	10890051756	27	1236096116	27	961
20	21187410615	20	808120938	20	1334
21	6263748894	21	503383592	21	1416
11	3252877562	11	499702218	11	630
26	7406585604	26	694489338	26	1286
22	5625584453	22	489187666	22	1359
23	7400509263	23	687784150	23	621
15	3594425264	15	306837250	15	672
16	6030054081	16	929948925	16	784
28	9520566969	28	559875541	28	1011
19	6265181526	19	618521248	19	1346
19	8982914319	19	979898195	19	1686
31	6623898228	31	503216716	31	1291
20	7332833427	20	1001164396	20	1309
26	8489772587	26	375792295	26	1355
19	9365673190	19	418515024	19	766
20	11637550175	20	1094555647	20	1094
20	6813503643	20	756423246	20	871
14	7504934164	14	875509781	14	930
31	13394996491	31	807295719	31	730
23	4454329984	23	436522611	23	1286
20	6421012680	20	305768838	20	1406
21	17603363870	21	1294828379	21	1417
27	18582444259	27	680919330	27	1654
19	7753042753	19	186252672	19	1224
25	8823574720	25	731778344	25	1345
26	9721766953	26	500695248	26	1681
20	11893940199	20	813424360	20	1515
25	13487611265	25	305915222	25	910
20	9481022137	20	854620711	20	666
17	8231593839	17	1568522193	17	1095
25	15000003238	25	1002570716	25	1134
28	11597335997	28	1061227036	28	886
21	4976457537	21	800897104	21	935
29	6705311512	29	316680359	29	1081
22	9814268480	22	1221588060	22	784
24	5595294343	24	607647364	24	368
23	7370979828	23	742639592	23	1492
25	19877844600	25	1126082961	25	1470
19	9590223976	19	737041397	19	1039
23	10033306511	23	737551901	23	1133
33	9258148725	33	435045735	33	1289
26	10438542122	26	302833743	26	916
29	10558561774	29	368536023	29	982
19	9193819896	19	931739751	19	1208
28	9829292201	28	490913142	28	1045
20	4287762409	20	542235676	20	1212
29	11831978924	29	1123229843	29	1291
22	10909401342	22	934911865	22	337
17	8297989009	17	851621951	17	1198
19	8563616838	19	1224888675	19	1775
16	9846864731	16	793639776	16	996
26	18111374758	26	435436282	26	1100
31	5908635158	31	429179902	31	896
26	9392692785	25	680398868	26	683
22	13725200364	22	1154987526	22	1419
20	7546438810	20	551823386	20	1348
17	12141042801	17	812515930	17	539
27	9208584646	27	678812279	27	1540
11	7832614756	11	1109742302	11	698
26	12843037954	26	310345562	26	895
27	11053429049	27	242302802	27	1222
23	17490998293	23	1433008909	23	862
15	9752169589	15	1358296759	15	805
24	9782838232	24	1058394183	24	852
29	11840560655	29	309199572	29	1087
20	7840095571	20	490705542	20	857
20	17670196666	20	310006062	20	913
21	8123033064	21	1295017821	21	767
18	9954030700	18	1308375943	18	584
