10	10	180595	331	246	 2000000000
6	6	85545	348	277	 2000000000
11	11	190100	351	276	 2000000000
5	5	161585	332	237	 2000000000
7	7	123565	336	242	 2000000000
5	5	85545	337	247	 2000000000
12	12	152080	342	271	 2000000000
4	4	199605	353	276	 2000000000
12	0	0	0	1	 2000000000
8	8	123565	350	274	 2000000000
10	10	47525	356	289	 2000000000
12	12	95050	323	218	 2000000000
12	12	142575	333	261	 2000000000
11	11	114060	326	231	 2000000000
6	6	123565	318	211	 2000000000
5	5	152080	337	258	 2000000000
8	8	133070	330	234	 2000000000
6	6	171090	343	254	 2000000000
5	5	76040	340	251	 2000000000
9	9	294655	345	259	 2000000000
11	11	85545	332	245	 2000000000
9	9	133070	333	239	 2000000000
9	9	95050	338	251	 2000000000
8	8	85545	252	188	 2000000000
14	14	190100	326	231	 2000000000
8	8	28515	346	271	 2000000000
6	6	152080	345	261	 2000000000
6	6	123565	355	275	 2000000000
9	7	123565	292	215	 2000000000
10	10	66535	335	243	 2000000000
7	7	142575	331	259	 2000000000
13	13	266140	338	255	 2000000000
10	10	142575	337	243	 2000000000
10	10	123565	347	265	 2000000000
6	6	114060	346	262	 2000000000
11	0	0	0	1	 2000000000
7	7	171090	343	261	 2000000000
6	6	95050	353	275	 2000000000
7	7	123565	341	256	 2000000000
4	3	114060	335	259	 2000000000
11	11	123565	335	253	 2000000000
6	6	142575	330	247	 2000000000
11	11	133070	349	273	 2000000000
13	13	180595	356	282	 2000000000
6	6	95050	324	227	 2000000000
11	11	171090	314	235	 2000000000
6	6	95050	340	268	 2000000000
10	10	190100	337	256	 2000000000
3	3	95050	332	250	 2000000000
9	9	152080	348	281	 2000000000
14	14	38020	339	258	 2000000000
7	7	85545	327	232	 2000000000
9	9	104555	349	271	 2000000000
5	4	85545	330	244	 2000000000
7	7	95050	341	258	 2000000000
8	8	133070	356	284	 2000000000
11	11	142575	352	270	 2000000000
11	11	47525	343	251	 2000000000
8	8	152080	340	252	 2000000000
8	8	142575	358	281	 2000000000
13	0	0	47	30	 2000000000
11	11	104555	340	253	 2000000000
10	0	0	3	2	 2000000000
7	7	66535	363	293	 2000000000
8	8	142575	340	275	 2000000000
8	5	142575	298	230	 2000000000
15	0	0	5	3	 2000000000
4	4	104555	357	285	 2000000000
4	4	104555	330	243	 2000000000
7	7	228120	327	240	 2000000000
9	9	180595	331	246	 2000000000
8	8	95050	347	262	 2000000000
10	10	57030	346	265	 2000000000
8	0	0	1	1	 2000000000
12	12	199605	341	252	 2000000000
11	11	76040	342	256	 2000000000
9	9	57030	363	296	 2000000000
13	13	190100	342	249	 2000000000
6	6	123565	257	186	 2000000000
10	10	133070	355	283	 2000000000
10	10	209110	323	256	 2000000000
10	10	133070	365	298	 2000000000
14	14	133070	326	243	 2000000000
7	7	114060	344	268	 2000000000
5	5	142575	337	266	 2000000000
15	15	171090	351	273	 2000000000
14	14	199605	351	279	 2000000000
9	9	47525	244	172	 2000000000
8	8	152080	347	271	 2000000000
5	0	0	0	1	 2000000000
11	11	104555	357	282	 2000000000
5	5	57030	346	268	 2000000000
8	8	123565	356	281	 2000000000
7	7	133070	309	232	 2000000000
11	11	85545	335	242	 2000000000
14	14	76040	348	278	 2000000000
10	10	266140	333	260	 2000000000
13	13	161585	354	279	 2000000000
8	6	133070	348	266	 2000000000
14	14	85545	337	258	 2000000000
12	12	66535	361	286	 2000000000
6	6	38020	336	246	 2000000000
9	9	66535	363	290	 2000000000
8	8	104555	334	236	 2000000000
14	14	199605	361	290	 2000000000
8	8	123565	348	265	 2000000000
10	10	161585	334	255	 2000000000
9	9	38020	360	290	 2000000000
5	5	38020	346	262	 2000000000
8	8	123565	339	250	 2000000000
10	10	133070	332	272	 2000000000
11	11	114060	332	250	 2000000000
7	7	66535	347	263	 2000000000
12	12	57030	338	251	 2000000000
6	6	76040	340	261	 2000000000
11	11	142575	346	260	 2000000000
6	6	66535	351	269	 2000000000
14	14	133070	346	266	 2000000000
9	9	95050	351	270	 2000000000
7	7	142575	355	291	 2000000000
12	12	104555	333	233	 2000000000
9	9	218615	337	275	 2000000000
7	7	256635	340	246	 2000000000
13	13	133070	367	296	 2000000000
13	13	199605	366	296	 2000000000
6	6	85545	352	270	 2000000000
10	10	123565	367	304	 2000000000
8	8	66535	332	237	 2000000000
7	7	133070	350	271	     133070
3	3	66535	340	253	      66535
10	10	28515	351	277	      28515
5	5	304160	332	240	     304160
10	10	95050	333	240	      95050
6	6	190100	344	258	     190100
8	8	142575	360	290	     142575
8	8	123565	324	242	     123565
7	7	218615	341	248	     218615
7	7	95050	344	253	      95050
6	6	152080	338	249	     152080
9	9	123565	338	263	     123565
13	13	76040	357	285	      76040
